,Type,Subpopulation,Indicator,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
131,Basin,ZONE 3,pH_Category,"(8.5,14]",6,44.50547465,11.69171213,21.59013995,67.42080934,47850.32917,13732.41474,20935.29087,74765.36748
132,Basin,ZONE 3,pH_Category,Total,15,100,0,100,100,107515.6024,3401.387686,100849.005,114182.1998
133,Basin,ZONE 4,pH_Category,"(6,8.5]",11,78.70123096,10.21081867,58.6883941,98.71406781,26932.25005,3522.446124,20028.38251,33836.11759
134,Basin,ZONE 4,pH_Category,"(8.5,14]",3,21.29876904,10.21081867,1.285932188,41.3116059,7288.625181,3487.068741,454.0960373,14123.15432
135,Basin,ZONE 4,pH_Category,Total,14,100,0,100,100,34220.87523,129.4936177,33967.07241,34474.67806
136,Basin,ZONE 5,pH_Category,"(6,8.5]",9,58.73586678,12.09423425,35.03160323,82.44013033,30437.5755,5269.447497,20109.64819,40765.50281
137,Basin,ZONE 5,pH_Category,"(8.5,14]",5,41.26413322,12.09423425,17.55986967,64.96839677,21383.53002,7048.239904,7569.233651,35197.82638
138,Basin,ZONE 5,pH_Category,Total,14,100,0,100,100,51821.10552,2365.842798,47184.13884,56458.07219
139,Basin,ZONE 6,pH_Category,"(6,8.5]",15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
140,Basin,ZONE 6,pH_Category,Total,15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
