"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"91","Basin","ZONE 4","Copper_PEC_Category","1",1,7.23632685082817,6.35178746034274,0,19.6856015105531,2476.33438315029,2177.05601325243,0,6743.2857614514
"92","Basin","ZONE 4","Copper_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"93","Basin","ZONE 5","Copper_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"94","Basin","ZONE 5","Copper_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"95","Basin","ZONE 6","Copper_PEC_Category","0",8,90.6895676371524,7.80420196683685,75.3936128540756,100,490.332537267096,47.5086648915926,397.217265125992,583.4478094082
"96","Basin","ZONE 6","Copper_PEC_Category","1",1,9.31043236284756,7.80420196683685,0,24.6063871459244,50.3388431819859,42.0455873242624,0,132.746680046374
"97","Basin","ZONE 6","Copper_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"98","Combined","All Basins","Iron_PEC_Category","0",80,98.8240092833527,1.04061033571549,96.7844505034102,100,203313.713382976,4778.04827314628,193948.910851216,212678.515914737
"99","Combined","All Basins","Iron_PEC_Category","1",1,1.17599071664726,1.04061033571549,0,3.21554949658976,2419.40234199482,2139.86508978318,0,6613.46084974442
"100","Combined","All Basins","Iron_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"101","Basin","ZONE 1","Iron_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"102","Basin","ZONE 1","Iron_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"103","Basin","ZONE 2","Iron_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"104","Basin","ZONE 2","Iron_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"105","Basin","ZONE 3","Iron_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"106","Basin","ZONE 3","Iron_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"107","Basin","ZONE 4","Iron_PEC_Category","0",13,92.9300395578802,6.25606461430625,80.6683782288845,100,31801.4728920596,2157.79072804364,27572.2807789196,36030.6650051996
"108","Basin","ZONE 4","Iron_PEC_Category","1",1,7.06996044211979,6.25606461430624,0,19.3316217711155,2419.40234199482,2139.86508978318,0,6613.46084974442
"109","Basin","ZONE 4","Iron_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"110","Basin","ZONE 5","Iron_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"111","Basin","ZONE 5","Iron_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"112","Basin","ZONE 6","Iron_PEC_Category","0",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"113","Basin","ZONE 6","Iron_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"114","Combined","All Basins","Nickel_PEC_Category","0",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"115","Combined","All Basins","Nickel_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"116","Basin","ZONE 1","Nickel_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"117","Basin","ZONE 1","Nickel_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"118","Basin","ZONE 2","Nickel_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"119","Basin","ZONE 2","Nickel_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"120","Basin","ZONE 3","Nickel_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
