"","Type","Subpopulation","Indicator","Value","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"2162","Basin","ZONE 6","Chlorophyll_A_Monochromatic",6,0,0,0,0,0,0,0,0,0
"2163","Basin","ZONE 6","Chlorophyll_A_Monochromatic",6.1,0,0,0,0,0,0,0,0,0
"2164","Basin","ZONE 6","Chlorophyll_A_Monochromatic",7.6,0,0,0,0,0,0,0,0,0
"2165","Basin","ZONE 6","Chlorophyll_A_Monochromatic",7.7,1,0.062313023870508,0.0605161792867051,0,0.180922555754419,54.1224799717095,45.4157842437627,0,143.135781419126
"2166","Basin","ZONE 6","Chlorophyll_A_Monochromatic",7.8,2,0.124626047741016,0.086310222836689,0,0.293790975998553,108.244959943419,53.0990434862473,4.17274709684807,212.31717278999
"2167","Basin","ZONE 6","Chlorophyll_A_Monochromatic",7.9,2,0.124626047741016,0.086310222836689,0,0.293790975998553,108.244959943419,53.0990434862473,4.17274709684807,212.31717278999
"2168","Basin","ZONE 6","Chlorophyll_A_Monochromatic",8.2,3,0.211638108279332,0.143504698031066,0,0.492902148032517,183.819987622521,77.7539384802259,31.4250685451354,336.214906699907
"2169","Basin","ZONE 6","Chlorophyll_A_Monochromatic",8.4,3,0.211638108279332,0.143504698031066,0,0.492902148032517,183.819987622521,77.7539384802259,31.4250685451354,336.214906699907
"2170","Basin","ZONE 6","Chlorophyll_A_Monochromatic",8.6,3,0.211638108279332,0.143504698031066,0,0.492902148032517,183.819987622521,77.7539384802259,31.4250685451354,336.214906699907
"2171","Basin","ZONE 6","Chlorophyll_A_Monochromatic",8.9,4,0.27395113214984,0.161371820564595,0,0.590234088576107,237.94246759423,65.4440795924089,109.674428591736,366.210506596725
"2172","Basin","ZONE 6","Chlorophyll_A_Monochromatic",9.1,5,0.360963192688157,0.233846637623057,0,0.819294180335138,313.517495273333,85.730287398455,145.489219588093,481.545770958572
"2173","Basin","ZONE 6","Chlorophyll_A_Monochromatic",9.2,6,0.447975253226473,0.281923917922408,0,1.00053597873482,389.092522952435,81.5800677307039,229.198528343917,548.986517560953
"2174","Basin","ZONE 6","Chlorophyll_A_Monochromatic",9.6,6,0.447975253226473,0.281923917922408,0,1.00053597873482,389.092522952435,81.5800677307039,229.198528343917,548.986517560953
"2175","Basin","ZONE 6","Chlorophyll_A_Monochromatic",10,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2176","Basin","ZONE 6","Chlorophyll_A_Monochromatic",11,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2177","Basin","ZONE 6","Chlorophyll_A_Monochromatic",14,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2178","Basin","ZONE 6","Chlorophyll_A_Monochromatic",15,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2179","Basin","ZONE 6","Chlorophyll_A_Monochromatic",16,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2180","Basin","ZONE 6","Chlorophyll_A_Monochromatic",18,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2181","Basin","ZONE 6","Chlorophyll_A_Monochromatic",19,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2182","Basin","ZONE 6","Chlorophyll_A_Monochromatic",20,7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.667550631537,80.6105252161895,306.673824432948,622.661276830126
"2183","Basin","ZONE 6","Chlorophyll_A_Monochromatic",24,8,50.0931376982931,33.7039655109862,0,100,43508.7991786435,36783.8619054866,0,115603.843725692
"2184","Basin","ZONE 6","Chlorophyll_A_Monochromatic",26,8,50.0931376982931,33.7039655109862,0,100,43508.7991786435,36783.8619054866,0,115603.843725692
"2185","Basin","ZONE 6","Chlorophyll_A_Monochromatic",27,8,50.0931376982931,33.7039655109862,0,100,43508.7991786435,36783.8619054866,0,115603.843725692
"2186","Basin","ZONE 6","Chlorophyll_A_Monochromatic",28,8,50.0931376982931,33.7039655109862,0,100,43508.7991786435,36783.8619054866,0,115603.843725692
"2187","Basin","ZONE 6","Chlorophyll_A_Monochromatic",29,9,50.1510944944054,33.703020691026,0,100,43559.1380218255,36783.8889721274,0,115654.235618515
"2188","Basin","ZONE 6","Chlorophyll_A_Monochromatic",30,10,50.2093750040193,33.7020695913739,0,100,43609.7580289828,36783.8991069601,0,115704.87548958
"2189","Basin","ZONE 6","Chlorophyll_A_Monochromatic",34,11,50.2676555136332,33.7011117120408,0,100,43660.3780361401,36783.8879336685,0,115755.473597488
"2190","Basin","ZONE 6","Chlorophyll_A_Monochromatic",35,11,50.2676555136332,33.7011117120408,0,100,43660.3780361401,36783.8879336685,0,115755.473597488
"2191","Basin","ZONE 6","Chlorophyll_A_Monochromatic",37,12,50.3256123097455,33.7002006295965,0,100,43710.7168793221,36783.8888152338,0,115805.814168506
"2192","Basin","ZONE 6","Chlorophyll_A_Monochromatic",39,12,50.3256123097455,33.7002006295965,0,100,43710.7168793221,36783.8888152338,0,115805.814168506
"2193","Basin","ZONE 6","Chlorophyll_A_Monochromatic",40,12,50.3256123097455,33.7002006295965,0,100,43710.7168793221,36783.8888152338,0,115805.814168506
"2194","Basin","ZONE 6","Chlorophyll_A_Monochromatic",42,13,99.8837626942738,0.0817261306371591,99.7235824216291,100,86754.8485073341,42456.3464840546,3541.93848343326,169967.758531235
"2195","Basin","ZONE 6","Chlorophyll_A_Monochromatic",43,14,99.9417194903861,0.0582729644224631,99.8275065788457,100,86805.1873505161,42456.3385181922,3592.29293941871,170018.081761613
"2196","Basin","ZONE 6","Chlorophyll_A_Monochromatic",44,14,99.9417194903861,0.0582729644224631,99.8275065788457,100,86805.1873505161,42456.3385181922,3592.29293941871,170018.081761613
"2197","Basin","ZONE 6","Chlorophyll_A_Monochromatic",45,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2198","Basin","ZONE 6","Chlorophyll_A_Monochromatic",51,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2199","Basin","ZONE 6","Chlorophyll_A_Monochromatic",52,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2200","Basin","ZONE 6","Chlorophyll_A_Monochromatic",59,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2201","Basin","ZONE 6","Chlorophyll_A_Monochromatic",63,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2202","Basin","ZONE 6","Chlorophyll_A_Monochromatic",76,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2203","Basin","ZONE 6","Chlorophyll_A_Monochromatic",81,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2204","Basin","ZONE 6","Chlorophyll_A_Monochromatic",120,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2205","Basin","ZONE 6","Chlorophyll_A_Monochromatic",170,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2206","Combined","All Basins","TAmm_Cat",1,88,100,0,100,100,299122.129497161,42659.6092884067,215510.831697333,382733.427296988
"2207","Basin","ZONE 1","TAmm_Cat",1,15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"2208","Basin","ZONE 2","TAmm_Cat",1,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"2209","Basin","ZONE 3","TAmm_Cat",1,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"2210","Basin","ZONE 4","TAmm_Cat",1,14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"2211","Basin","ZONE 5","TAmm_Cat",1,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"2212","Basin","ZONE 6","TAmm_Cat",1,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"2213","Combined","All Basins","TN",0.126,1,0.30480845303958,0.253881168559626,0,0.80240639976939,911.749535619344,760.716046685341,0,2402.7255895843
"2214","Combined","All Basins","TN",0.144,3,0.894506105417334,0.359544899998798,0.189811050594635,1.59920116024003,2675.66571100645,1079.96531293666,558.972593098069,4792.35882891482
"2215","Combined","All Basins","TN",0.284,4,1.20217711745626,0.33284440082907,0.549814079375472,1.85454015553705,3595.97779406276,1007.55161628637,1621.21291357636,5570.74267454915
