"","Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"140","Basin","ZONE 6","Antimony_Sediments","Std. Deviation",9,0.28298205092675,"0.032018534926232",0.220226875633597,0.345737226219902
"141","Combined","All Basins","Zinc_Sediments","5Pct",2,5.09658856067654,"",5.00854124991324,5.14203983058248
"142","Combined","All Basins","Zinc_Sediments","10Pct",3,5.17680363607094,"",5.05434922260081,5.7486204783774
"143","Combined","All Basins","Zinc_Sediments","25Pct",21,6.73816082498511,"",5.53432992042371,11.877553995633
"144","Combined","All Basins","Zinc_Sediments","50Pct",39,30.5135101891113,"",22.5247043963122,34.7644094137165
"145","Combined","All Basins","Zinc_Sediments","75Pct",54,42.979213076722,"",36.381716979061,61.9766231117442
"146","Combined","All Basins","Zinc_Sediments","90Pct",66,64.7494043614381,"",54.0652459559673,118.292651119558
"147","Combined","All Basins","Zinc_Sediments","95Pct",74,88.3382694951718,"",77.9008956177257,120.317058961432
"148","Combined","All Basins","Zinc_Sediments","Mean",81,35.3153467142316,"2.88273909260878",29.6652819158927,40.9654115125705
"149","Combined","All Basins","Zinc_Sediments","Variance",81,1084.56661977912,"275.501734296426",544.593142879803,1624.54009667844
"150","Combined","All Basins","Zinc_Sediments","Std. Deviation",81,27.018302683593,"2.40310004040724",22.308313153148,31.7282922140379
"151","Basin","ZONE 1","Zinc_Sediments","5Pct",0,4.91160093417164,"",4.89676851670953,4.92643335163376
"152","Basin","ZONE 1","Zinc_Sediments","10Pct",1,5.42061593919554,"",4.6,6.45723079564981
"153","Basin","ZONE 1","Zinc_Sediments","25Pct",4,7.42577352960849,"",5.32585072634381,19.6144059268088
"154","Basin","ZONE 1","Zinc_Sediments","50Pct",7,21.6431708502374,"",7.43737457472599,49.5051351677036
"155","Basin","ZONE 1","Zinc_Sediments","75Pct",11,49.558305659087,"",22.0513055878578,121.381448425213
"156","Basin","ZONE 1","Zinc_Sediments","90Pct",13,83.6552106559531,"",49.3950191013959,122
"157","Basin","ZONE 1","Zinc_Sediments","95Pct",14,120.722830736438,"",74.7180514685317,122
"158","Basin","ZONE 1","Zinc_Sediments","Mean",15,37.6425950247587,"8.63736686244162",20.7136670531134,54.571522996404
"159","Basin","ZONE 1","Zinc_Sediments","Variance",15,1226.4081947259,"436.989082530283",369.925331329343,2082.89105812245
"160","Basin","ZONE 1","Zinc_Sediments","Std. Deviation",15,35.0201112894562,"6.23911613127641",22.7916683767916,47.2485542021208
"161","Basin","ZONE 2","Zinc_Sediments","5Pct",0,5.27720806643665,"",5.2760586985135,5.2783574343598
"162","Basin","ZONE 2","Zinc_Sediments","10Pct",1,5.55111868636883,"",4.6,21.0373754467304
"163","Basin","ZONE 2","Zinc_Sediments","25Pct",3,21.6869504806543,"",5.51672410746365,32.2196847298686
"164","Basin","ZONE 2","Zinc_Sediments","50Pct",7,38.7470951766945,"",25.070585361681,56.8618448041965
"165","Basin","ZONE 2","Zinc_Sediments","75Pct",10,57.2448622507627,"",39.5240873750225,86.611503900836
"166","Basin","ZONE 2","Zinc_Sediments","90Pct",13,77.5495867088523,"",57.1505314968698,87
"167","Basin","ZONE 2","Zinc_Sediments","95Pct",14,86.2748331453958,"",68.95128824225,87
"168","Basin","ZONE 2","Zinc_Sediments","Mean",15,40.8408596525961,"6.13192884584525",28.8224999589771,52.859219346215
"169","Basin","ZONE 2","Zinc_Sediments","Variance",15,645.643999328759,"146.000206951445",359.488851968532,931.799146688986
"170","Basin","ZONE 2","Zinc_Sediments","Std. Deviation",15,25.4095257596193,"2.87294238256638",19.7786621601305,31.0403893591081
"171","Basin","ZONE 3","Zinc_Sediments","5Pct",0,5.07715478595196,"",5.07184124268084,5.08246832922308
"172","Basin","ZONE 3","Zinc_Sediments","10Pct",1,5.12697633004784,"",4.6,22.7217702677373
"173","Basin","ZONE 3","Zinc_Sediments","25Pct",3,23.8842797868747,"",5.13829736956403,30.2421147577036
"174","Basin","ZONE 3","Zinc_Sediments","50Pct",7,34.039387310151,"",24.6911826675033,41.8662063598742
"175","Basin","ZONE 3","Zinc_Sediments","75Pct",10,45.3735652128416,"",36.035471390505,64.3877605389249
"176","Basin","ZONE 3","Zinc_Sediments","90Pct",12,61.1862028575437,"",45.0201104122498,65
"177","Basin","ZONE 3","Zinc_Sediments","95Pct",13,64.2900518815487,"",53.2774772446555,65
"178","Basin","ZONE 3","Zinc_Sediments","Mean",14,34.1562252408547,"3.66715533694639",26.968732854726,41.3437176269835
"179","Basin","ZONE 3","Zinc_Sediments","Variance",14,345.898112748318,"89.0431437452366",171.376757937432,520.419467559205
"180","Basin","ZONE 3","Zinc_Sediments","Std. Deviation",14,18.5983362897953,"2.39384701829737",13.9064823494339,23.2901902301568
"181","Basin","ZONE 4","Zinc_Sediments","5Pct",0,5.76984363809089,"",5.76932563518558,5.77036164099619
"182","Basin","ZONE 4","Zinc_Sediments","10Pct",1,5.84018624805267,"",4.6,6.98915147476621
"183","Basin","ZONE 4","Zinc_Sediments","25Pct",3,11.4758506333926,"",5.79249219737314,32.0652771071347
"184","Basin","ZONE 4","Zinc_Sediments","50Pct",6,32.9802960256865,"",11.7346615193652,88.1234658643304
"185","Basin","ZONE 4","Zinc_Sediments","75Pct",10,89.4175202941935,"",70.1222130894952,129.089255269821
"186","Basin","ZONE 4","Zinc_Sediments","90Pct",12,155.325206748709,"",89.2275058160196,232
"187","Basin","ZONE 4","Zinc_Sediments","95Pct",13,194.517470618188,"",108.302314313601,232
"188","Basin","ZONE 4","Zinc_Sediments","Mean",14,65.272124421055,"12.2849651781017",41.194035120647,89.3502137214629
"189","Basin","ZONE 4","Zinc_Sediments","Variance",14,4516.02578829971,"1623.26752071437",1334.47991042593,7697.57166617349
"190","Basin","ZONE 4","Zinc_Sediments","Std. Deviation",14,67.2013823392027,"12.0776348953719",43.5296529258496,90.8731117525558
"191","Basin","ZONE 5","Zinc_Sediments","5Pct",1,4.6,"",4.6,5.44483691946952
"192","Basin","ZONE 5","Zinc_Sediments","10Pct",1,5.36076465335705,"",4.6,5.94046244598539
"193","Basin","ZONE 5","Zinc_Sediments","25Pct",3,6.0563363247199,"",5.30459822781044,7.07084433846026
"194","Basin","ZONE 5","Zinc_Sediments","50Pct",7,8.19536193479172,"",6.04992250978748,31.356952036348
"195","Basin","ZONE 5","Zinc_Sediments","75Pct",10,31.325265599342,"",11.1338191904486,42.8040576620982
"196","Basin","ZONE 5","Zinc_Sediments","90Pct",12,42.4069030436515,"",31.4303426759199,45
"197","Basin","ZONE 5","Zinc_Sediments","95Pct",13,43.4069030436515,"",35.5731543124366,45
"198","Basin","ZONE 5","Zinc_Sediments","Mean",14,16.392342900523,"2.95238456723042",10.6057754802395,22.1789103208065
"199","Basin","ZONE 5","Zinc_Sediments","Variance",14,203.221509540437,"48.2702261449616",108.613604770709,297.829414310165
"200","Basin","ZONE 5","Zinc_Sediments","Std. Deviation",14,14.2555781903238,"1.69302940577063",10.9373015302462,17.5738548504015
"201","Basin","ZONE 6","Zinc_Sediments","5Pct",0,5.37154100991465,"",5.36641738296892,5.37666463686039
"202","Basin","ZONE 6","Zinc_Sediments","10Pct",0,5.44308201982931,"",5.43283476593783,5.45332927372078
"203","Basin","ZONE 6","Zinc_Sediments","25Pct",2,5.71010732964254,"",4.6,32.7011777340884
"204","Basin","ZONE 6","Zinc_Sediments","50Pct",4,32.4749676784388,"",5.53692704611868,178.107233086405
"205","Basin","ZONE 6","Zinc_Sediments","75Pct",6,55.5473505492025,"",32.1581957853438,239
"206","Basin","ZONE 6","Zinc_Sediments","90Pct",7,178.93152145203,"",55.3283392155921,239
"207","Basin","ZONE 6","Zinc_Sediments","95Pct",8,235.261656333453,"",55.8317949118594,239
"208","Basin","ZONE 6","Zinc_Sediments","Mean",9,61.1060136629059,"18.9026688125254",24.0574635786677,98.1545637471441
"209","Basin","ZONE 6","Zinc_Sediments","Variance",9,5523.04032184349,"2361.48369888829",894.617321944009,10151.463321743
"210","Basin","ZONE 6","Zinc_Sediments","Std. Deviation",9,74.3171603456664,"15.887876285265",43.1774950357191,105.456825655614
"211","Combined","All Basins","Iron_Sediments","5Pct",6,664.092661279303,"",189,818.861636248225
"212","Combined","All Basins","Iron_Sediments","10Pct",10,837.724235497339,"",331.964349522074,969.684052227017
"213","Combined","All Basins","Iron_Sediments","25Pct",19,1307.28540689112,"",972.430053247551,2190.3513257834
"214","Combined","All Basins","Iron_Sediments","50Pct",40,4418.36753955312,"",2618.25022516049,6423.73286801191
"215","Combined","All Basins","Iron_Sediments","75Pct",66,14440.1319528399,"",6520.7154003662,17229.4889503799
"216","Combined","All Basins","Iron_Sediments","90Pct",73,23868.7272169384,"",16946.5579049359,30720.8992999621
"217","Combined","All Basins","Iron_Sediments","95Pct",76,29190.5125757541,"",21162.5824806826,51200
"218","Combined","All Basins","Iron_Sediments","Mean",81,8752.67438780535,"1019.13111676457",6755.2141034227,10750.134672188
"219","Combined","All Basins","Iron_Sediments","Variance",81,87553113.2369342,"16647069.2653362",54925457.0287316,120180769.445137
"220","Combined","All Basins","Iron_Sediments","Std. Deviation",81,9067.87723477364,"899.164776602291",7305.54665646615,10830.2078130811
"221","Basin","ZONE 1","Iron_Sediments","5Pct",0,707.148041771875,"",704.90376275538,709.392320788371
"222","Basin","ZONE 1","Iron_Sediments","10Pct",1,801.309455424777,"",189,1128.00121898404
"223","Basin","ZONE 1","Iron_Sediments","25Pct",4,1745.77352960849,"",792.780586268121,3958.53218301384
"224","Basin","ZONE 1","Iron_Sediments","50Pct",8,6510.13880036905,"",1896.98766882143,20088.5511059896
"225","Basin","ZONE 1","Iron_Sediments","75Pct",11,20920.2137713412,"",6633.51215194933,42787.4148163339
"226","Basin","ZONE 1","Iron_Sediments","90Pct",13,32622.8307364379,"",20406.2223832701,51200
"227","Basin","ZONE 1","Iron_Sediments","95Pct",14,39513.9012384064,"",22388.3449665745,51200
"228","Basin","ZONE 1","Iron_Sediments","Mean",15,12577.5303057862,"3325.47520694539",6059.71866869233,19095.34194288
"229","Basin","ZONE 1","Iron_Sediments","Variance",15,220099871.610834,"92674742.2701579",38460714.4847925,401739028.736875
"230","Basin","ZONE 1","Iron_Sediments","Std. Deviation",15,14835.7632635073,"3123.35606278233",8714.09786955915,20957.4286574555
"231","Basin","ZONE 2","Iron_Sediments","5Pct",0,273.720806643665,"",273.60586985135,273.83574343598
"232","Basin","ZONE 2","Iron_Sediments","10Pct",1,471.001488334426,"",189,2681.58638848641
"233","Basin","ZONE 2","Iron_Sediments","25Pct",3,2882.95464900284,"",363.346456361235,4917.78248797206
"234","Basin","ZONE 2","Iron_Sediments","50Pct",7,5799.90911963461,"",2973.65568769481,7612.37708132104
"235","Basin","ZONE 2","Iron_Sediments","75Pct",11,7622.68796189582,"",6843.30973383079,8787.02613157709
"236","Basin","ZONE 2","Iron_Sediments","90Pct",13,8584.40656815587,"",7621.22361562931,9400
"237","Basin","ZONE 2","Iron_Sediments","95Pct",14,9044.84289439141,"",7903.19275508582,9400
"238","Basin","ZONE 2","Iron_Sediments","Mean",15,5410.78403617757,"705.627480302222",4027.77958828347,6793.78848407167
