"","FK_STATION","FK_RANDOM_SAMPLE_LOCATION","COLLECTION_DATE","SAMPLE_TYPE","MATRIX","Oxygen_Dissolved_Field","Oxygen_Dissolved_Field_VQ","Sample_Depth","Sample_Depth_VQ","Depth_Bottom_of_Waterbody_Sample_Site","Depth_Bottom_of_Waterbody_Sample_Site_VQ","Transparency_Secchi_Depth","Transparency_Secchi_Depth_VQ","Specific_Conductance_Field","Specific_Conductance_Field_VQ","pH_Field","pH_Field_VQ","Water_Temperature","Water_Temperature_VQ","Oxygen_Dissolved_Percent_Saturation","Oxygen_Dissolved_Percent_Saturation_VQ","Weather","Weather_VQ","Water_Level","Water_Level_VQ","Water_Sample_Collection_Device","Water_Sample_Collection_Device_VQ","Alkalinity_Total_as_CaCO3","Alkalinity_Total_as_CaCO3_VQ","Total_Dissolved_Solids_TDS_measured","Total_Dissolved_Solids_TDS_measured_VQ","Ammonia_Total_as_N","Ammonia_Total_as_N_VQ","NitrateNitrite_Total_as_N","NitrateNitrite_Total_as_N_VQ","Turbidity_Lab","Turbidity_Lab_VQ","Specific_Conductance_Lab","Specific_Conductance_Lab_VQ","Fluoride_Total","Fluoride_Total_VQ","Sulfate_Total","Sulfate_Total_VQ","Color_true","Color_true_VQ","Phosphorus_Total_as_P","Phosphorus_Total_as_P_VQ","Kjeldahl_Nitrogen_Total_as_N","Kjeldahl_Nitrogen_Total_as_N_VQ","Organic_Carbon_Total","Organic_Carbon_Total_VQ","Chloride_Total","Chloride_Total_VQ","Total_Suspended_Solids_TSS","Total_Suspended_Solids_TSS_VQ","Pheophytin_A_Monochromatic","Pheophytin_A_Monochromatic_VQ","Chlorophyll_A_Monochromatic","Chlorophyll_A_Monochromatic_VQ","Chlorophyll_A_Uncorrected_Trichromatic","Chlorophyll_A_Uncorrected_Trichromatic_VQ","Escherichia_Coli_Quanti_Tray","Escherichia_Coli_Quanti_Tray_VQ","Hardness_calculated_as_CACO3","Hardness_calculated_as_CACO3_VQ","Calcium_Total","Calcium_Total_VQ","Barium_Total","Barium_Total_VQ","Manganese_Total","Manganese_Total_VQ","Molybdenum_total","Molybdenum_total_VQ","Lead_Total","Lead_Total_VQ","Beryllium_Total","Beryllium_Total_VQ","Antimony_Total","Antimony_Total_VQ","Copper_Total","Copper_Total_VQ","Nickel_Total","Nickel_Total_VQ","Iron_Total","Iron_Total_VQ","Zinc_Total","Zinc_Total_VQ","Selenium_Total","Selenium_Total_VQ","Sodium_Total","Sodium_Total_VQ","Cadmium_Total","Cadmium_Total_VQ","Chromium_Total","Chromium_Total_VQ","Silver_Total","Silver_Total_VQ","Arsenic_Total","Arsenic_Total_VQ","Thallium_Total","Thallium_Total_VQ","Aluminum_Total","Aluminum_Total_VQ","Magnesium_Total","Magnesium_Total_VQ","Potassium_Total","Potassium_Total_VQ","Mercury_Sediments","Mercury_Sediments_VQ","Antimony_Sediments","Antimony_Sediments_VQ","Zinc_Sediments","Zinc_Sediments_VQ","Iron_Sediments","Iron_Sediments_VQ","Chromium_Sediments","Chromium_Sediments_VQ","Aluminum_Sediments","Aluminum_Sediments_VQ","Silver_Sediments","Silver_Sediments_VQ","Nickel_Sediments","Nickel_Sediments_VQ","Manganese_Sediments","Manganese_Sediments_VQ","Selenium_Sediments","Selenium_Sediments_VQ","Beryllium_Sediments","Beryllium_Sediments_VQ","Sediment_Sample_Collection_Device","Sediment_Sample_Collection_Device_VQ","Sediment_Collection_Area","Sediment_Collection_Area_VQ","Sediment_Type","Sediment_Type_VQ","Sediment_Odor","Sediment_Odor_VQ","Sediment_Color","Sediment_Color_VQ","Sediment_Grabs","Sediment_Grabs_VQ","Arsenic_Sediments","Arsenic_Sediments_VQ","Molybdenum_Sediments","Molybdenum_Sediments_VQ","Lead_Sediments","Lead_Sediments_VQ","Copper_Sediments","Copper_Sediments_VQ","Cadmium_Sediments","Cadmium_Sediments_VQ","Phosphorus_Total_as_P__Sediments","Phosphorus_Total_as_P__Sediments_VQ","Organic_Carbon_Sediments","Organic_Carbon_Sediments_VQ","Total_Kjeldahl_Nitrogen_Total_as_N","Total_Kjeldahl_Nitrogen_Total_as_N_VQ","Carbon_Total_Sediments","Carbon_Total_Sediments_VQ","Inorganic_Carbon_Sediments","Inorganic_Carbon_Sediments_VQ","Salinity_ppt","Salinity_ppt_VQ","BLOOM_ID","BLOOM_ID_VQ"
"190",56172,"Z4-LL-13005",2019-05-30 13:44:00,"BOTTOM","WATER",11.88,NA,1.1,NA,NA,NA,NA,NA,177.5,NA,9.32,NA,31.4,NA,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",56172,"Z4-LL-13005",2019-05-30 13:50:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,0.48,"U",5.8,"U",1660,NA,6.1,"I",500,NA,0.024,"U",9.7,"U",74.6,NA,2.7,NA,0.025,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2.2,NA,1.8,NA,2.9,"I",1.9,"I",0.097,"U",900,NA,13,NA,20000,"Q",22,NA,8.9,NA,NA,NA,NA,NA
"192",56180,"Z4-LL-13014",2019-06-03 13:25:00,"PRIMARY","WATER",7.88,NA,0.3,NA,3.3,NA,0.6,NA,126.8,NA,6.81,NA,31.4,NA,106.8,NA,NA,NA,NA,NA,NA,NA,4.3,NA,92,NA,0.003,"I",0.005,"I",5.8,NA,128,NA,0.17,NA,16,"A",100,NA,0.073,NA,0.85,NA,11,NA,19,"A",5,"I",1.6,"I",8.6,NA,9.9,NA,2,"Q",30.5,NA,3.64,NA,10.7,NA,13.3,NA,0.37,"I",0.45,NA,0.01,"I",0.12,"I",0.96,NA,0.5,"U",240,NA,5,"U",0.25,"I",8.3,NA,0.02,"U",0.5,"I",0.01,"U",1.18,NA,0.1,"U",236,NA,5.19,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",56180,"Z4-LL-13014",2019-06-03 13:26:00,"BOTTOM","WATER",6.43,NA,2.7,NA,NA,NA,NA,NA,126.6,NA,6.38,NA,28.3,NA,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",56180,"Z4-LL-13014",2019-06-03 13:30:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,0.44,"U",21,"I",3290,NA,17,NA,12100,NA,0.027,"I",8.8,"U",38.9,NA,1.1,"I",0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2.44,NA,0.76,"I",10.4,NA,8.7,NA,0.16,"I",820,NA,8,NA,5500,NA,8,NA,0.12,"U",NA,NA,NA,NA
"195",56183,"Z4-LL-13018",2019-06-11 11:45:00,"PRIMARY","WATER",7.47,NA,0.3,NA,7.2,NA,1,NA,129.9,NA,7.83,NA,29.1,NA,97.3,NA,NA,NA,NA,NA,NA,NA,18,NA,76,NA,0.003,"I",0.004,"U",3.6,NA,127,NA,0.051,"I",16,NA,8.6,"A",0.012,NA,0.72,NA,6.4,NA,15,NA,3,"I",1.4,"U",16,NA,17,NA,2.6,"AQ",38.5,NA,9.26,NA,4,"I",8,NA,0.32,"I",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",6.5,NA,0.02,"U",0.4,"U",0.01,"U",1.04,NA,0.1,"U",30,NA,3.73,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",56183,"Z4-LL-13018",2019-06-11 11:46:00,"BOTTOM","WATER",7.18,NA,6.7,NA,NA,NA,NA,NA,129.6,NA,7.32,NA,28.2,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",0,NA,2019-06-11 12:05:00,"FIELD BLANK","WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,"U",15,"U",0.002,"U",0.004,"U",0.1,"U",2,"U",0.035,"U",0.2,"U",2.5,"U",0.002,"U",0.08,"U",0.5,"U",0.2,"U",2,"U",NA,NA,NA,NA,NA,NA,1,"UQ",0.35,"U",0.075,"U",1,"U",1,"U",0.15,"U",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",0.5,"U",0.02,"U",0.4,"U",0.01,"U",0.05,"U",0.1,"U",5,"U",0.04,"U",0.3,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",56183,"Z4-LL-13018",2019-06-11 11:55:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0085,NA,0.46,"U",7,"I",1290,NA,4.3,"I",1670,"J",0.023,"U",9.3,"U",18,NA,0.46,"U",0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.58,"I",0.49,"I",1.5,"I",1.5,"I",0.093,"U",110,NA,0.87,NA,790,NA,0.86,"A",0.12,"U",NA,NA,NA,NA
"199",56179,"Z4-LL-13013B",2019-05-01 13:38:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015,NA,0.49,"U",6.3,"I",218,NA,3.9,"U",660,NA,0.024,"U",9.8,"U",6,NA,0.49,"U",0.046,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.28,"I",0.24,"U",2.1,"IV",1.8,"IJ",0.098,"U",22,NA,0.51,NA,380,NA,0.46,"A",0.12,"U",NA,NA,NA,NA
"200",56174,"Z4-LL-13008",2019-05-15 12:30:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.64,"I",71,NA,5110,NA,6.3,"I",4730,NA,0.023,"U",9,"U",81,NA,3.3,NA,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4.26,NA,2.53,NA,9.9,NA,20.1,NA,0.3,"I",1600,NA,42,NA,30000,NA,43,NA,0.12,"U",NA,NA,NA,NA
"201",56178,"Z4-LL-13012",2019-05-22 09:40:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.48,"U",25,NA,4160,NA,11,"I",6620,NA,0.273,NA,9.7,"U",22.6,NA,0.66,"I",0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6.19,NA,2.11,NA,5.7,NA,7.5,NA,0.097,"U",1100,NA,44,NA,63000,NA,44,NA,0.2,"U",NA,NA,NA,NA
"202",56228,"Z5-LL-13012",2019-05-21 11:12:00,"BOTTOM","WATER",6.19,"J",3.6,NA,NA,NA,NA,NA,124.9,NA,7.05,NA,27.1,NA,77.9,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",56228,"Z5-LL-13012",2019-05-21 11:15:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.46,"U",45,NA,29500,NA,37,NA,29300,NA,0.063,"I",14,"I",130,NA,0.98,"I",0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6.48,NA,1.73,NA,20.8,NA,14.3,NA,0.36,"I",770,NA,11,NA,6300,NA,11,NA,0.12,"U",NA,NA,NA,NA
"204",56231,"Z5-LL-13015",2019-05-21 11:45:00,"PRIMARY","WATER",7.76,"J",0.3,NA,4,NA,1.1,NA,125.5,NA,7.85,NA,30.6,NA,104.1,"J",NA,NA,NA,NA,NA,NA,12,NA,88,NA,0.019,NA,0.004,"U",4.4,NA,133,NA,0.087,"I",15,NA,49,NA,0.04,NA,0.96,NA,11,NA,17,NA,4,"I",1.8,"U",9.6,NA,10,NA,1,"UQ",36.3,NA,7.29,NA,14.1,NA,5.1,NA,0.43,"I",0.31,"I",0.01,"U",0.05,"U",2.24,NA,0.5,"U",310,NA,5,"U",0.2,"U",7.8,NA,0.02,"U",0.4,"U",0.01,"U",0.66,NA,0.1,"U",85,NA,4.4,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",56231,"Z5-LL-13015",2019-05-21 11:47:00,"BOTTOM","WATER",5.2,"J",3.5,NA,NA,NA,NA,NA,124.9,NA,7.08,NA,26.7,NA,65,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",56231,"Z5-LL-13015",2019-05-21 11:50:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.4,"U",43,NA,26400,NA,33,NA,25900,NA,0.065,"I",12,"I",117,NA,0.91,"I",0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6.31,NA,1.66,NA,18.6,NA,12.9,NA,0.33,NA,570,NA,10,NA,2700,NA,10,NA,0.22,"I",NA,NA,NA,NA
"207",56232,"Z5-LL-13016",2019-05-28 11:40:00,"PRIMARY","WATER",9.68,NA,0.3,NA,1.6,NA,0.5,NA,177.9,NA,9.44,NA,29.5,NA,125.7,NA,NA,NA,NA,NA,NA,NA,25,NA,126,NA,0.007,NA,0.004,"U",7.4,"A",177,NA,0.077,"I",21,NA,44,NA,0.062,NA,1.7,NA,13,NA,21,NA,22,"I",9,"U",52,NA,52,NA,1,"UQ",55.1,NA,12.6,NA,16.1,NA,11.7,NA,0.15,"U",0.2,"U",0.01,"I",0.055,"I",0.43,"I",0.5,"U",140,NA,5,"U",0.2,"U",9.6,NA,0.02,"U",0.4,"U",0.01,"U",0.81,NA,0.1,"U",117,NA,5.77,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",56232,"Z5-LL-13016",2019-05-28 11:42:00,"BOTTOM","WATER",8.54,NA,1.1,NA,NA,NA,NA,NA,176.2,NA,9.35,NA,28,NA,109.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",56232,"Z5-LL-13016",2019-05-28 11:45:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,NA,0.43,"U",6.7,"I",975,NA,7.7,"I",2740,NA,0.021,"U",8.6,"U",7.6,NA,0.43,"U",0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.54,"I",0.49,"I",1.7,"I",1.7,"I",0.086,"U",130,NA,1.8,NA,1700,NA,1.8,NA,0.12,"U",NA,NA,NA,NA
"210",56219,"Z5-LL-13001",2019-06-04 11:39:00,"PRIMARY","WATER",6.8,NA,0.3,NA,2.7,NA,2.5,NA,157.8,NA,7.37,NA,31.2,NA,91.7,NA,NA,NA,NA,NA,NA,NA,14,NA,88,NA,0.007,NA,0.004,"U",1.5,NA,157,NA,0.056,"I",19,"A",18,"A",0.008,NA,0.74,NA,9.7,NA,22,"A",2,"I",0.9,"U",1.7,"I",1.7,"I",1,"Q",37.9,NA,6.82,NA,8.6,NA,9.6,NA,0.19,"I",0.2,"U",0.01,"U",0.18,"I",0.6,"I",0.5,"U",30,"U",5,"U",0.2,"U",11.9,NA,0.02,"U",0.4,"U",0.01,"U",1,NA,0.1,"U",37,NA,5.08,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",56219,"Z5-LL-13001",2019-06-04 11:42:00,"BOTTOM","WATER",6.38,NA,2.2,NA,NA,NA,NA,NA,157.4,NA,7.16,NA,30.8,NA,86.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
